wk_file,wk_rank,wr_file,wr_rank,bk_file,bk_rank,target_raw,target_depth,target_bucket,bk_edge_dist,bk_corner_dist,bk_center_dist,wk_bk_chebyshev,wr_bk_manhattan,wk_wr_chebyshev,wk_bk_euclidean,wr_bk_euclidean,wr_bk_aligned,wk_support_close,bk_on_edge,bk_in_corner,wk_square,wr_square,bk_square,position_id,active_color,fullmove_number,fen
2,2,2,3,6,5,fourteen,14,win_10_plus,2,3,1,4,6,1,5.0,4.47213595499958,0,0,0,0,b2,b3,f5,22265,w,1,8/8/8/5k2/8/1R6/1K6/8 w - - 0 1
2,2,2,3,7,4,fourteen,14,win_10_plus,1,3,2,5,6,1,5.385164807134504,5.0990195135927845,0,0,0,0,b2,b3,g4,22266,w,1,8/8/8/8/6k1/1R6/1K6/8 w - - 0 1
2,2,2,3,7,5,fourteen,14,win_10_plus,1,3,2,5,7,1,5.830951894845301,5.385164807134504,0,0,0,0,b2,b3,g5,22267,w,1,8/8/8/6k1/8/1R6/1K6/8 w - - 0 1
2,2,2,3,7,6,fourteen,14,win_10_plus,1,2,2,5,8,1,6.4031242374328485,5.830951894845301,0,0,0,0,b2,b3,g6,22268,w,1,8/8/6k1/8/8/1R6/1K6/8 w - - 0 1
2,2,2,4,5,4,fourteen,14,win_10_plus,3,3,0,3,3,2,3.605551275463989,3.0,1,0,0,0,b2,b4,e4,22269,w,1,8/8/8/8/1R2k3/8/1K6/8 w - - 0 1
2,2,2,4,6,4,fourteen,14,win_10_plus,2,3,1,4,4,2,4.47213595499958,4.0,1,0,0,0,b2,b4,f4,22270,w,1,8/8/8/8/1R3k2/8/1K6/8 w - - 0 1
2,2,2,4,6,5,fourteen,14,win_10_plus,2,3,1,4,5,2,5.0,4.123105625617661,0,0,0,0,b2,b4,f5,22271,w,1,8/8/8/5k2/1R6/8/1K6/8 w - - 0 1
2,2,2,4,7,4,fourteen,14,win_10_plus,1,3,2,5,5,2,5.385164807134504,5.0,1,0,0,0,b2,b4,g4,22272,w,1,8/8/8/8/1R4k1/8/1K6/8 w - - 0 1
2,2,2,4,7,5,fourteen,14,win_10_plus,1,3,2,5,6,2,5.830951894845301,5.0990195135927845,0,0,0,0,b2,b4,g5,22273,w,1,8/8/8/6k1/1R6/8/1K6/8 w - - 0 1
2,2,2,4,7,6,fourteen,14,win_10_plus,1,2,2,5,7,2,6.4031242374328485,5.385164807134504,0,0,0,0,b2,b4,g6,22274,w,1,8/8/6k1/8/1R6/8/1K6/8 w - - 0 1
2,2,2,5,4,3,fourteen,14,win_10_plus,2,3,1,2,4,3,2.23606797749979,2.8284271247461903,0,1,0,0,b2,b5,d3,22275,w,1,8/8/8/1R6/8/3k4/1K6/8 w - - 0 1
2,2,2,6,6,3,fourteen,14,win_10_plus,2,2,1,4,7,4,4.123105625617661,5.0,0,0,0,0,b2,b6,f3,22276,w,1,8/8/1R6/8/8/5k2/1K6/8 w - - 0 1
2,2,2,6,6,4,fourteen,14,win_10_plus,2,3,1,4,6,4,4.47213595499958,4.47213595499958,0,0,0,0,b2,b6,f4,22277,w,1,8/8/1R6/8/5k2/8/1K6/8 w - - 0 1
2,2,2,6,6,5,fourteen,14,win_10_plus,2,3,1,4,5,4,5.0,4.123105625617661,0,0,0,0,b2,b6,f5,22278,w,1,8/8/1R6/5k2/8/8/1K6/8 w - - 0 1
2,2,2,6,7,4,fourteen,14,win_10_plus,1,3,2,5,7,4,5.385164807134504,5.385164807134504,0,0,0,0,b2,b6,g4,22279,w,1,8/8/1R6/8/6k1/8/1K6/8 w - - 0 1
2,2,2,6,7,5,fourteen,14,win_10_plus,1,3,2,5,6,4,5.830951894845301,5.0990195135927845,0,0,0,0,b2,b6,g5,22280,w,1,8/8/1R6/6k1/8/8/1K6/8 w - - 0 1
2,2,2,6,7,6,fourteen,14,win_10_plus,1,2,2,5,5,4,6.4031242374328485,5.0,1,0,0,0,b2,b6,g6,22281,w,1,8/8/1R4k1/8/8/8/1K6/8 w - - 0 1
2,2,2,7,6,3,fourteen,14,win_10_plus,2,2,1,4,8,5,4.123105625617661,5.656854249492381,0,0,0,0,b2,b7,f3,22282,w,1,8/1R6/8/8/8/5k2/1K6/8 w - - 0 1
2,2,2,7,6,4,fourteen,14,win_10_plus,2,3,1,4,7,5,4.47213595499958,5.0,0,0,0,0,b2,b7,f4,22283,w,1,8/1R6/8/8/5k2/8/1K6/8 w - - 0 1
2,2,2,7,6,5,fourteen,14,win_10_plus,2,3,1,4,6,5,5.0,4.47213595499958,0,0,0,0,b2,b7,f5,22284,w,1,8/1R6/8/5k2/8/8/1K6/8 w - - 0 1
2,2,2,7,7,4,fourteen,14,win_10_plus,1,3,2,5,8,5,5.385164807134504,5.830951894845301,0,0,0,0,b2,b7,g4,22285,w,1,8/1R6/8/8/6k1/8/1K6/8 w - - 0 1
2,2,2,7,7,5,fourteen,14,win_10_plus,1,3,2,5,7,5,5.830951894845301,5.385164807134504,0,0,0,0,b2,b7,g5,22286,w,1,8/1R6/8/6k1/8/8/1K6/8 w - - 0 1
2,2,2,7,7,6,fourteen,14,win_10_plus,1,2,2,5,6,5,6.4031242374328485,5.0990195135927845,0,0,0,0,b2,b7,g6,22287,w,1,8/1R6/6k1/8/8/8/1K6/8 w - - 0 1
2,2,2,8,6,3,fourteen,14,win_10_plus,2,2,1,4,9,6,4.123105625617661,6.4031242374328485,0,0,0,0,b2,b8,f3,22288,w,1,1R6/8/8/8/8/5k2/1K6/8 w - - 0 1
2,2,2,8,6,4,fourteen,14,win_10_plus,2,3,1,4,8,6,4.47213595499958,5.656854249492381,0,0,0,0,b2,b8,f4,22289,w,1,1R6/8/8/8/5k2/8/1K6/8 w - - 0 1
2,2,2,8,6,5,fourteen,14,win_10_plus,2,3,1,4,7,6,5.0,5.0,0,0,0,0,b2,b8,f5,22290,w,1,1R6/8/8/5k2/8/8/1K6/8 w - - 0 1
2,2,2,8,7,4,fourteen,14,win_10_plus,1,3,2,5,9,6,5.385164807134504,6.4031242374328485,0,0,0,0,b2,b8,g4,22291,w,1,1R6/8/8/8/6k1/8/1K6/8 w - - 0 1
2,2,2,8,7,5,fourteen,14,win_10_plus,1,3,2,5,8,6,5.830951894845301,5.830951894845301,0,0,0,0,b2,b8,g5,22292,w,1,1R6/8/8/6k1/8/8/1K6/8 w - - 0 1
2,2,2,8,7,6,fourteen,14,win_10_plus,1,2,2,5,7,6,6.4031242374328485,5.385164807134504,0,0,0,0,b2,b8,g6,22293,w,1,1R6/8/6k1/8/8/8/1K6/8 w - - 0 1
2,2,3,1,4,2,fourteen,14,win_10_plus,1,3,2,2,2,1,2.0,1.4142135623730951,0,1,0,0,b2,c1,d2,22294,w,1,8/8/8/8/8/8/1K1k4/2R5 w - - 0 1
2,2,3,1,4,3,fourteen,14,win_10_plus,2,3,1,2,3,1,2.23606797749979,2.23606797749979,0,1,0,0,b2,c1,d3,22295,w,1,8/8/8/8/8/3k4/1K6/2R5 w - - 0 1
2,2,3,1,4,4,fourteen,14,win_10_plus,3,3,0,2,4,1,2.8284271247461903,3.1622776601683795,0,1,0,0,b2,c1,d4,22296,w,1,8/8/8/8/3k4/8/1K6/2R5 w - - 0 1
2,2,3,1,5,2,fourteen,14,win_10_plus,1,3,2,3,3,1,3.0,2.23606797749979,0,0,0,0,b2,c1,e2,22297,w,1,8/8/8/8/8/8/1K2k3/2R5 w - - 0 1
2,2,3,1,5,3,fourteen,14,win_10_plus,2,3,1,3,4,1,3.1622776601683795,2.8284271247461903,0,0,0,0,b2,c1,e3,22298,w,1,8/8/8/8/8/4k3/1K6/2R5 w - - 0 1
2,2,3,1,5,4,fourteen,14,win_10_plus,3,3,0,3,5,1,3.605551275463989,3.605551275463989,0,0,0,0,b2,c1,e4,22299,w,1,8/8/8/8/4k3/8/1K6/2R5 w - - 0 1
2,2,3,1,5,5,fourteen,14,win_10_plus,3,3,0,3,6,1,4.242640687119285,4.47213595499958,0,0,0,0,b2,c1,e5,22300,w,1,8/8/8/4k3/8/8/1K6/2R5 w - - 0 1
2,2,3,1,6,3,fourteen,14,win_10_plus,2,2,1,4,5,1,4.123105625617661,3.605551275463989,0,0,0,0,b2,c1,f3,22301,w,1,8/8/8/8/8/5k2/1K6/2R5 w - - 0 1
2,2,3,1,6,4,fourteen,14,win_10_plus,2,3,1,4,6,1,4.47213595499958,4.242640687119285,0,0,0,0,b2,c1,f4,22302,w,1,8/8/8/8/5k2/8/1K6/2R5 w - - 0 1
2,2,3,1,6,5,fourteen,14,win_10_plus,2,3,1,4,7,1,5.0,5.0,0,0,0,0,b2,c1,f5,22303,w,1,8/8/8/5k2/8/8/1K6/2R5 w - - 0 1
2,2,3,1,6,6,fourteen,14,win_10_plus,2,2,1,4,8,1,5.656854249492381,5.830951894845301,0,0,0,0,b2,c1,f6,22304,w,1,8/8/5k2/8/8/8/1K6/2R5 w - - 0 1
2,2,3,1,7,5,fourteen,14,win_10_plus,1,3,2,5,8,1,5.830951894845301,5.656854249492381,0,0,0,0,b2,c1,g5,22305,w,1,8/8/8/6k1/8/8/1K6/2R5 w - - 0 1
2,2,3,1,7,6,fourteen,14,win_10_plus,1,2,2,5,9,1,6.4031242374328485,6.4031242374328485,0,0,0,0,b2,c1,g6,22306,w,1,8/8/6k1/8/8/8/1K6/2R5 w - - 0 1
2,2,3,1,7,7,fourteen,14,win_10_plus,1,1,2,5,10,1,7.0710678118654755,7.211102550927978,0,0,0,0,b2,c1,g7,22307,w,1,8/6k1/8/8/8/8/1K6/2R5 w - - 0 1
2,2,3,2,6,3,fourteen,14,win_10_plus,2,2,1,4,4,1,4.123105625617661,3.1622776601683795,0,0,0,0,b2,c2,f3,22308,w,1,8/8/8/8/8/5k2/1KR5/8 w - - 0 1
2,2,3,2,6,4,fourteen,14,win_10_plus,2,3,1,4,5,1,4.47213595499958,3.605551275463989,0,0,0,0,b2,c2,f4,22309,w,1,8/8/8/8/5k2/8/1KR5/8 w - - 0 1
2,2,3,2,6,5,fourteen,14,win_10_plus,2,3,1,4,6,1,5.0,4.242640687119285,0,0,0,0,b2,c2,f5,22310,w,1,8/8/8/5k2/8/8/1KR5/8 w - - 0 1
2,2,3,2,6,6,fourteen,14,win_10_plus,2,2,1,4,7,1,5.656854249492381,5.0,0,0,0,0,b2,c2,f6,22311,w,1,8/8/5k2/8/8/8/1KR5/8 w - - 0 1
2,2,3,2,7,4,fourteen,14,win_10_plus,1,3,2,5,6,1,5.385164807134504,4.47213595499958,0,0,0,0,b2,c2,g4,22312,w,1,8/8/8/8/6k1/8/1KR5/8 w - - 0 1
2,2,3,2,7,5,fourteen,14,win_10_plus,1,3,2,5,7,1,5.830951894845301,5.0,0,0,0,0,b2,c2,g5,22313,w,1,8/8/8/6k1/8/8/1KR5/8 w - - 0 1
2,2,3,2,7,6,fourteen,14,win_10_plus,1,2,2,5,8,1,6.4031242374328485,5.656854249492381,0,0,0,0,b2,c2,g6,22314,w,1,8/8/6k1/8/8/8/1KR5/8 w - - 0 1
2,2,3,2,7,7,fourteen,14,win_10_plus,1,1,2,5,9,1,7.0710678118654755,6.4031242374328485,0,0,0,0,b2,c2,g7,22315,w,1,8/6k1/8/8/8/8/1KR5/8 w - - 0 1
2,2,3,3,7,4,fourteen,14,win_10_plus,1,3,2,5,5,1,5.385164807134504,4.123105625617661,0,0,0,0,b2,c3,g4,22316,w,1,8/8/8/8/6k1/2R5/1K6/8 w - - 0 1
2,2,3,3,7,5,fourteen,14,win_10_plus,1,3,2,5,6,1,5.830951894845301,4.47213595499958,0,0,0,0,b2,c3,g5,22317,w,1,8/8/8/6k1/8/2R5/1K6/8 w - - 0 1
2,2,3,3,7,6,fourteen,14,win_10_plus,1,2,2,5,7,1,6.4031242374328485,5.0,0,0,0,0,b2,c3,g6,22318,w,1,8/8/6k1/8/8/2R5/1K6/8 w - - 0 1
2,2,3,3,7,7,fourteen,14,win_10_plus,1,1,2,5,8,1,7.0710678118654755,5.656854249492381,0,0,0,0,b2,c3,g7,22319,w,1,8/6k1/8/8/8/2R5/1K6/8 w - - 0 1
2,2,3,4,5,4,fourteen,14,win_10_plus,3,3,0,3,2,2,3.605551275463989,2.0,1,0,0,0,b2,c4,e4,22320,w,1,8/8/8/8/2R1k3/8/1K6/8 w - - 0 1
2,2,3,4,6,4,fourteen,14,win_10_plus,2,3,1,4,3,2,4.47213595499958,3.0,1,0,0,0,b2,c4,f4,22321,w,1,8/8/8/8/2R2k2/8/1K6/8 w - - 0 1
2,2,3,4,6,5,fourteen,14,win_10_plus,2,3,1,4,4,2,5.0,3.1622776601683795,0,0,0,0,b2,c4,f5,22322,w,1,8/8/8/5k2/2R5/8/1K6/8 w - - 0 1
2,2,3,4,7,4,fourteen,14,win_10_plus,1,3,2,5,4,2,5.385164807134504,4.0,1,0,0,0,b2,c4,g4,22323,w,1,8/8/8/8/2R3k1/8/1K6/8 w - - 0 1
2,2,3,4,7,5,fourteen,14,win_10_plus,1,3,2,5,5,2,5.830951894845301,4.123105625617661,0,0,0,0,b2,c4,g5,22324,w,1,8/8/8/6k1/2R5/8/1K6/8 w - - 0 1
2,2,3,4,7,6,fourteen,14,win_10_plus,1,2,2,5,6,2,6.4031242374328485,4.47213595499958,0,0,0,0,b2,c4,g6,22325,w,1,8/8/6k1/8/2R5/8/1K6/8 w - - 0 1
2,2,3,5,4,2,fourteen,14,win_10_plus,1,3,2,2,4,3,2.0,3.1622776601683795,0,1,0,0,b2,c5,d2,22326,w,1,8/8/8/2R5/8/8/1K1k4/8 w - - 0 1
2,2,3,5,4,3,fourteen,14,win_10_plus,2,3,1,2,3,3,2.23606797749979,2.23606797749979,0,1,0,0,b2,c5,d3,22327,w,1,8/8/8/2R5/8/3k4/1K6/8 w - - 0 1
2,2,3,5,5,2,fourteen,14,win_10_plus,1,3,2,3,5,3,3.0,3.605551275463989,0,0,0,0,b2,c5,e2,22328,w,1,8/8/8/2R5/8/8/1K2k3/8 w - - 0 1
2,2,3,5,5,3,fourteen,14,win_10_plus,2,3,1,3,4,3,3.1622776601683795,2.8284271247461903,0,0,0,0,b2,c5,e3,22329,w,1,8/8/8/2R5/8/4k3/1K6/8 w - - 0 1
2,2,3,5,5,4,fourteen,14,win_10_plus,3,3,0,3,3,3,3.605551275463989,2.23606797749979,0,0,0,0,b2,c5,e4,22330,w,1,8/8/8/2R5/4k3/8/1K6/8 w - - 0 1
2,2,3,6,7,4,fourteen,14,win_10_plus,1,3,2,5,6,4,5.385164807134504,4.47213595499958,0,0,0,0,b2,c6,g4,22331,w,1,8/8/2R5/8/6k1/8/1K6/8 w - - 0 1
2,2,3,6,7,5,fourteen,14,win_10_plus,1,3,2,5,5,4,5.830951894845301,4.123105625617661,0,0,0,0,b2,c6,g5,22332,w,1,8/8/2R5/6k1/8/8/1K6/8 w - - 0 1
2,2,3,6,7,6,fourteen,14,win_10_plus,1,2,2,5,4,4,6.4031242374328485,4.0,1,0,0,0,b2,c6,g6,22333,w,1,8/8/2R3k1/8/8/8/1K6/8 w - - 0 1
2,2,3,7,6,3,fourteen,14,win_10_plus,2,2,1,4,7,5,4.123105625617661,5.0,0,0,0,0,b2,c7,f3,22334,w,1,8/2R5/8/8/8/5k2/1K6/8 w - - 0 1
2,2,3,7,7,4,fourteen,14,win_10_plus,1,3,2,5,7,5,5.385164807134504,5.0,0,0,0,0,b2,c7,g4,22335,w,1,8/2R5/8/8/6k1/8/1K6/8 w - - 0 1
2,2,3,7,7,5,fourteen,14,win_10_plus,1,3,2,5,6,5,5.830951894845301,4.47213595499958,0,0,0,0,b2,c7,g5,22336,w,1,8/2R5/8/6k1/8/8/1K6/8 w - - 0 1
2,2,3,7,7,6,fourteen,14,win_10_plus,1,2,2,5,5,5,6.4031242374328485,4.123105625617661,0,0,0,0,b2,c7,g6,22337,w,1,8/2R5/6k1/8/8/8/1K6/8 w - - 0 1
2,2,3,7,8,5,fourteen,14,win_10_plus,0,3,3,6,7,5,6.708203932499369,5.385164807134504,0,0,1,0,b2,c7,h5,22338,w,1,8/2R5/8/7k/8/8/1K6/8 w - - 0 1
2,2,3,7,8,6,fourteen,14,win_10_plus,0,2,3,6,6,5,7.211102550927978,5.0990195135927845,0,0,1,0,b2,c7,h6,22339,w,1,8/2R5/7k/8/8/8/1K6/8 w - - 0 1
2,2,3,7,8,7,fourteen,14,win_10_plus,0,1,3,6,5,5,7.810249675906654,5.0,1,0,1,0,b2,c7,h7,22340,w,1,8/2R4k/8/8/8/8/1K6/8 w - - 0 1
2,2,3,8,4,2,fourteen,14,win_10_plus,1,3,2,2,7,6,2.0,6.082762530298219,0,1,0,0,b2,c8,d2,22341,w,1,2R5/8/8/8/8/8/1K1k4/8 w - - 0 1
2,2,3,8,5,2,fourteen,14,win_10_plus,1,3,2,3,8,6,3.0,6.324555320336759,0,0,0,0,b2,c8,e2,22342,w,1,2R5/8/8/8/8/8/1K2k3/8 w - - 0 1
2,2,3,8,6,3,fourteen,14,win_10_plus,2,2,1,4,8,6,4.123105625617661,5.830951894845301,0,0,0,0,b2,c8,f3,22343,w,1,2R5/8/8/8/8/5k2/1K6/8 w - - 0 1
2,2,3,8,6,4,fourteen,14,win_10_plus,2,3,1,4,7,6,4.47213595499958,5.0,0,0,0,0,b2,c8,f4,22344,w,1,2R5/8/8/8/5k2/8/1K6/8 w - - 0 1
2,2,3,8,6,5,fourteen,14,win_10_plus,2,3,1,4,6,6,5.0,4.242640687119285,0,0,0,0,b2,c8,f5,22345,w,1,2R5/8/8/5k2/8/8/1K6/8 w - - 0 1
2,2,3,8,7,4,fourteen,14,win_10_plus,1,3,2,5,8,6,5.385164807134504,5.656854249492381,0,0,0,0,b2,c8,g4,22346,w,1,2R5/8/8/8/6k1/8/1K6/8 w - - 0 1
2,2,3,8,7,5,fourteen,14,win_10_plus,1,3,2,5,7,6,5.830951894845301,5.0,0,0,0,0,b2,c8,g5,22347,w,1,2R5/8/8/6k1/8/8/1K6/8 w - - 0 1
2,2,3,8,7,6,fourteen,14,win_10_plus,1,2,2,5,6,6,6.4031242374328485,4.47213595499958,0,0,0,0,b2,c8,g6,22348,w,1,2R5/8/6k1/8/8/8/1K6/8 w - - 0 1
2,2,4,1,4,3,fourteen,14,win_10_plus,2,3,1,2,2,2,2.23606797749979,2.0,1,1,0,0,b2,d1,d3,22349,w,1,8/8/8/8/8/3k4/1K6/3R4 w - - 0 1
2,2,4,1,4,4,fourteen,14,win_10_plus,3,3,0,2,3,2,2.8284271247461903,3.0,1,1,0,0,b2,d1,d4,22350,w,1,8/8/8/8/3k4/8/1K6/3R4 w - - 0 1
2,2,4,1,5,3,fourteen,14,win_10_plus,2,3,1,3,3,2,3.1622776601683795,2.23606797749979,0,0,0,0,b2,d1,e3,22351,w,1,8/8/8/8/8/4k3/1K6/3R4 w - - 0 1
2,2,4,1,5,4,fourteen,14,win_10_plus,3,3,0,3,4,2,3.605551275463989,3.1622776601683795,0,0,0,0,b2,d1,e4,22352,w,1,8/8/8/8/4k3/8/1K6/3R4 w - - 0 1
2,2,4,1,5,5,fourteen,14,win_10_plus,3,3,0,3,5,2,4.242640687119285,4.123105625617661,0,0,0,0,b2,d1,e5,22353,w,1,8/8/8/4k3/8/8/1K6/3R4 w - - 0 1
2,2,4,1,6,2,fourteen,14,win_10_plus,1,2,2,4,3,2,4.0,2.23606797749979,0,0,0,0,b2,d1,f2,22354,w,1,8/8/8/8/8/8/1K3k2/3R4 w - - 0 1
2,2,4,1,6,3,fourteen,14,win_10_plus,2,2,1,4,4,2,4.123105625617661,2.8284271247461903,0,0,0,0,b2,d1,f3,22355,w,1,8/8/8/8/8/5k2/1K6/3R4 w - - 0 1
2,2,4,1,6,4,fourteen,14,win_10_plus,2,3,1,4,5,2,4.47213595499958,3.605551275463989,0,0,0,0,b2,d1,f4,22356,w,1,8/8/8/8/5k2/8/1K6/3R4 w - - 0 1
2,2,4,1,6,5,fourteen,14,win_10_plus,2,3,1,4,6,2,5.0,4.47213595499958,0,0,0,0,b2,d1,f5,22357,w,1,8/8/8/5k2/8/8/1K6/3R4 w - - 0 1
2,2,4,1,6,6,fourteen,14,win_10_plus,2,2,1,4,7,2,5.656854249492381,5.385164807134504,0,0,0,0,b2,d1,f6,22358,w,1,8/8/5k2/8/8/8/1K6/3R4 w - - 0 1
2,2,4,1,7,3,fourteen,14,win_10_plus,1,2,2,5,5,2,5.0990195135927845,3.605551275463989,0,0,0,0,b2,d1,g3,22359,w,1,8/8/8/8/8/6k1/1K6/3R4 w - - 0 1
2,2,4,1,7,4,fourteen,14,win_10_plus,1,3,2,5,6,2,5.385164807134504,4.242640687119285,0,0,0,0,b2,d1,g4,22360,w,1,8/8/8/8/6k1/8/1K6/3R4 w - - 0 1
2,2,4,1,7,5,fourteen,14,win_10_plus,1,3,2,5,7,2,5.830951894845301,5.0,0,0,0,0,b2,d1,g5,22361,w,1,8/8/8/6k1/8/8/1K6/3R4 w - - 0 1
2,2,4,1,7,6,fourteen,14,win_10_plus,1,2,2,5,8,2,6.4031242374328485,5.830951894845301,0,0,0,0,b2,d1,g6,22362,w,1,8/8/6k1/8/8/8/1K6/3R4 w - - 0 1
2,2,4,1,7,7,fourteen,14,win_10_plus,1,1,2,5,9,2,7.0710678118654755,6.708203932499369,0,0,0,0,b2,d1,g7,22363,w,1,8/6k1/8/8/8/8/1K6/3R4 w - - 0 1
2,2,4,2,4,4,fourteen,14,win_10_plus,3,3,0,2,2,2,2.8284271247461903,2.0,1,1,0,0,b2,d2,d4,22364,w,1,8/8/8/8/3k4/8/1K1R4/8 w - - 0 1
2,2,4,2,5,4,fourteen,14,win_10_plus,3,3,0,3,3,2,3.605551275463989,2.23606797749979,0,0,0,0,b2,d2,e4,22365,w,1,8/8/8/8/4k3/8/1K1R4/8 w - - 0 1
2,2,4,2,5,5,fourteen,14,win_10_plus,3,3,0,3,4,2,4.242640687119285,3.1622776601683795,0,0,0,0,b2,d2,e5,22366,w,1,8/8/8/4k3/8/8/1K1R4/8 w - - 0 1
2,2,4,2,6,2,fourteen,14,win_10_plus,1,2,2,4,2,2,4.0,2.0,1,0,0,0,b2,d2,f2,22367,w,1,8/8/8/8/8/8/1K1R1k2/8 w - - 0 1
2,2,4,2,6,3,fourteen,14,win_10_plus,2,2,1,4,3,2,4.123105625617661,2.23606797749979,0,0,0,0,b2,d2,f3,22368,w,1,8/8/8/8/8/5k2/1K1R4/8 w - - 0 1
2,2,4,2,6,4,fourteen,14,win_10_plus,2,3,1,4,4,2,4.47213595499958,2.8284271247461903,0,0,0,0,b2,d2,f4,22369,w,1,8/8/8/8/5k2/8/1K1R4/8 w - - 0 1
2,2,4,2,6,5,fourteen,14,win_10_plus,2,3,1,4,5,2,5.0,3.605551275463989,0,0,0,0,b2,d2,f5,22370,w,1,8/8/8/5k2/8/8/1K1R4/8 w - - 0 1
2,2,4,2,6,6,fourteen,14,win_10_plus,2,2,1,4,6,2,5.656854249492381,4.47213595499958,0,0,0,0,b2,d2,f6,22371,w,1,8/8/5k2/8/8/8/1K1R4/8 w - - 0 1
2,2,4,2,7,3,fourteen,14,win_10_plus,1,2,2,5,4,2,5.0990195135927845,3.1622776601683795,0,0,0,0,b2,d2,g3,22372,w,1,8/8/8/8/8/6k1/1K1R4/8 w - - 0 1
2,2,4,2,7,4,fourteen,14,win_10_plus,1,3,2,5,5,2,5.385164807134504,3.605551275463989,0,0,0,0,b2,d2,g4,22373,w,1,8/8/8/8/6k1/8/1K1R4/8 w - - 0 1
2,2,4,2,7,5,fourteen,14,win_10_plus,1,3,2,5,6,2,5.830951894845301,4.242640687119285,0,0,0,0,b2,d2,g5,22374,w,1,8/8/8/6k1/8/8/1K1R4/8 w - - 0 1
2,2,4,2,7,6,fourteen,14,win_10_plus,1,2,2,5,7,2,6.4031242374328485,5.0,0,0,0,0,b2,d2,g6,22375,w,1,8/8/6k1/8/8/8/1K1R4/8 w - - 0 1
2,2,4,2,7,7,fourteen,14,win_10_plus,1,1,2,5,8,2,7.0710678118654755,5.830951894845301,0,0,0,0,b2,d2,g7,22376,w,1,8/6k1/8/8/8/8/1K1R4/8 w - - 0 1
2,2,4,3,5,5,fourteen,14,win_10_plus,3,3,0,3,3,2,4.242640687119285,2.23606797749979,0,0,0,0,b2,d3,e5,22377,w,1,8/8/8/4k3/8/3R4/1K6/8 w - - 0 1
2,2,4,3,6,3,fourteen,14,win_10_plus,2,2,1,4,2,2,4.123105625617661,2.0,1,0,0,0,b2,d3,f3,22378,w,1,8/8/8/8/8/3R1k2/1K6/8 w - - 0 1
2,2,4,3,6,4,fourteen,14,win_10_plus,2,3,1,4,3,2,4.47213595499958,2.23606797749979,0,0,0,0,b2,d3,f4,22379,w,1,8/8/8/8/5k2/3R4/1K6/8 w - - 0 1
2,2,4,3,6,5,fourteen,14,win_10_plus,2,3,1,4,4,2,5.0,2.8284271247461903,0,0,0,0,b2,d3,f5,22380,w,1,8/8/8/5k2/8/3R4/1K6/8 w - - 0 1
2,2,4,3,6,6,fourteen,14,win_10_plus,2,2,1,4,5,2,5.656854249492381,3.605551275463989,0,0,0,0,b2,d3,f6,22381,w,1,8/8/5k2/8/8/3R4/1K6/8 w - - 0 1
2,2,4,3,7,3,fourteen,14,win_10_plus,1,2,2,5,3,2,5.0990195135927845,3.0,1,0,0,0,b2,d3,g3,22382,w,1,8/8/8/8/8/3R2k1/1K6/8 w - - 0 1
2,2,4,3,7,4,fourteen,14,win_10_plus,1,3,2,5,4,2,5.385164807134504,3.1622776601683795,0,0,0,0,b2,d3,g4,22383,w,1,8/8/8/8/6k1/3R4/1K6/8 w - - 0 1
2,2,4,3,7,5,fourteen,14,win_10_plus,1,3,2,5,5,2,5.830951894845301,3.605551275463989,0,0,0,0,b2,d3,g5,22384,w,1,8/8/8/6k1/8/3R4/1K6/8 w - - 0 1
2,2,4,3,7,6,fourteen,14,win_10_plus,1,2,2,5,6,2,6.4031242374328485,4.242640687119285,0,0,0,0,b2,d3,g6,22385,w,1,8/8/6k1/8/8/3R4/1K6/8 w - - 0 1
2,2,4,3,7,7,fourteen,14,win_10_plus,1,1,2,5,7,2,7.0710678118654755,5.0,0,0,0,0,b2,d3,g7,22386,w,1,8/6k1/8/8/8/3R4/1K6/8 w - - 0 1
2,2,4,5,4,3,fourteen,14,win_10_plus,2,3,1,2,2,3,2.23606797749979,2.0,1,1,0,0,b2,d5,d3,22387,w,1,8/8/8/3R4/8/3k4/1K6/8 w - - 0 1
2,2,4,5,5,3,fourteen,14,win_10_plus,2,3,1,3,3,3,3.1622776601683795,2.23606797749979,0,0,0,0,b2,d5,e3,22388,w,1,8/8/8/3R4/8/4k3/1K6/8 w - - 0 1
2,2,4,5,6,3,fourteen,14,win_10_plus,2,2,1,4,4,3,4.123105625617661,2.8284271247461903,0,0,0,0,b2,d5,f3,22389,w,1,8/8/8/3R4/8/5k2/1K6/8 w - - 0 1
2,2,4,5,6,4,fourteen,14,win_10_plus,2,3,1,4,3,3,4.47213595499958,2.23606797749979,0,0,0,0,b2,d5,f4,22390,w,1,8/8/8/3R4/5k2/8/1K6/8 w - - 0 1
2,2,4,5,6,5,fourteen,14,win_10_plus,2,3,1,4,2,3,5.0,2.0,1,0,0,0,b2,d5,f5,22391,w,1,8/8/8/3R1k2/8/8/1K6/8 w - - 0 1
2,2,4,6,4,2,fourteen,14,win_10_plus,1,3,2,2,4,4,2.0,4.0,1,1,0,0,b2,d6,d2,22392,w,1,8/8/3R4/8/8/8/1K1k4/8 w - - 0 1
2,2,4,6,4,3,fourteen,14,win_10_plus,2,3,1,2,3,4,2.23606797749979,3.0,1,1,0,0,b2,d6,d3,22393,w,1,8/8/3R4/8/8/3k4/1K6/8 w - - 0 1
